SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,OrderDate
47327,15865,NULL,1,795,1,2181.5625,0.00,2181.562500,2012-07-28 00:00:00.000
47328,15866,NULL,1,783,1,2049.0982,0.00,2049.098200,2012-07-28 00:00:00.000
47329,15867,NULL,1,796,1,2181.5625,0.00,2181.562500,2012-07-29 00:00:00.000
47332,15870,NULL,1,781,1,2071.4196,0.00,2071.419600,2012-07-29 00:00:00.000
47335,15873,NULL,1,781,1,2071.4196,0.00,2071.419600,2012-07-29 00:00:00.000
47337,15875,NULL,1,780,1,2071.4196,0.00,2071.419600,2012-07-30 00:00:00.000
47338,15876,NULL,1,793,1,2181.5625,0.00,2181.562500,2012-07-30 00:00:00.000
47339,15877,NULL,1,792,1,2181.5625,0.00,2181.562500,2012-07-30 00:00:00.000
47342,15880,NULL,1,783,1,2049.0982,0.00,2049.098200,2012-07-30 00:00:00.000
47343,15881,NULL,1,796,1,2181.5625,0.00,2181.562500,2012-07-30 00:00:00.000
47344,15882,NULL,1,780,1,2071.4196,0.00,2071.419600,2012-07-30 00:00:00.000
47345,15883,NULL,1,781,1,2071.4196,0.00,2071.419600,2012-07-30 00:00:00.000
47346,15884,NULL,1,783,1,2049.0982,0.00,2049.098200,2012-07-30 00:00:00.000
47349,15887,B3ED-4378-BA,1,718,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47349,15888,B3ED-4378-BA,1,717,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47350,15893,D334-4827-9B,2,738,1,183.9382,0.00,367.876400,2012-07-31 00:00:00.000
47350,15895,D334-4827-9B,2,835,1,324.4527,0.00,648.905400,2012-07-31 00:00:00.000
47351,15904,E79A-4588-B4,2,838,1,780.8182,0.00,1561.636400,2012-07-31 00:00:00.000
47351,15905,E79A-4588-B4,5,835,1,324.4527,0.00,1622.263500,2012-07-31 00:00:00.000
47351,15906,E79A-4588-B4,1,718,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47351,15913,E79A-4588-B4,3,738,1,183.9382,0.00,551.814600,2012-07-31 00:00:00.000
47352,15918,9DF5-4A88-9C,3,782,1,1229.4589,0.00,3688.376700,2012-07-31 00:00:00.000
47352,15926,9DF5-4A88-9C,4,810,1,65.6018,0.00,262.407200,2012-07-31 00:00:00.000
47352,15927,9DF5-4A88-9C,1,743,1,736.1455,0.00,736.145500,2012-07-31 00:00:00.000
47352,15928,9DF5-4A88-9C,1,780,1,1242.8518,0.00,1242.851800,2012-07-31 00:00:00.000
47352,15930,9DF5-4A88-9C,1,808,1,24.2945,0.00,24.294500,2012-07-31 00:00:00.000
47352,15940,9DF5-4A88-9C,3,809,1,33.7745,0.00,101.323500,2012-07-31 00:00:00.000
47352,15942,9DF5-4A88-9C,2,748,1,744.2727,0.00,1488.545400,2012-07-31 00:00:00.000
47352,15944,9DF5-4A88-9C,3,784,1,1229.4589,0.00,3688.376700,2012-07-31 00:00:00.000
47352,15945,9DF5-4A88-9C,6,779,1,1242.8518,0.00,7457.110800,2012-07-31 00:00:00.000
47353,15953,7C9E-474F-9A,6,781,1,1242.8518,0.00,7457.110800,2012-07-31 00:00:00.000
47353,15954,7C9E-474F-9A,3,810,1,65.6018,0.00,196.805400,2012-07-31 00:00:00.000
47353,15956,7C9E-474F-9A,4,748,1,744.2727,0.00,2977.090800,2012-07-31 00:00:00.000
47353,15960,7C9E-474F-9A,3,808,1,24.2945,0.00,72.883500,2012-07-31 00:00:00.000
47353,15962,7C9E-474F-9A,3,783,1,1229.4589,0.00,3688.376700,2012-07-31 00:00:00.000
47353,15964,7C9E-474F-9A,6,784,1,1229.4589,0.00,7376.753400,2012-07-31 00:00:00.000
47353,15967,7C9E-474F-9A,1,779,1,1242.8518,0.00,1242.851800,2012-07-31 00:00:00.000
47353,15969,7C9E-474F-9A,2,743,1,736.1455,0.00,1472.291000,2012-07-31 00:00:00.000
47353,15974,7C9E-474F-9A,4,809,1,33.7745,0.00,135.098000,2012-07-31 00:00:00.000
47354,15978,6E1C-48C6-89,1,738,1,183.9382,0.00,183.938200,2012-07-31 00:00:00.000
47354,15981,6E1C-48C6-89,2,796,1,1308.9375,0.00,2617.875000,2012-07-31 00:00:00.000
47354,15985,6E1C-48C6-89,3,793,1,1308.9375,0.00,3926.812500,2012-07-31 00:00:00.000
47354,15992,6E1C-48C6-89,6,722,1,183.9382,0.00,1103.629200,2012-07-31 00:00:00.000
47354,15994,6E1C-48C6-89,3,797,1,600.2625,0.00,1800.787500,2012-07-31 00:00:00.000
47354,15999,6E1C-48C6-89,1,794,1,1308.9375,0.00,1308.937500,2012-07-31 00:00:00.000
47354,16006,6E1C-48C6-89,3,792,1,1308.9375,0.00,3926.812500,2012-07-31 00:00:00.000
47354,16007,6E1C-48C6-89,1,813,1,65.6018,0.00,65.601800,2012-07-31 00:00:00.000
47354,16009,6E1C-48C6-89,4,836,1,324.4527,0.00,1297.810800,2012-07-31 00:00:00.000
47354,16015,6E1C-48C6-89,2,799,1,600.2625,0.00,1200.525000,2012-07-31 00:00:00.000
47354,16018,6E1C-48C6-89,1,822,1,324.4527,0.00,324.452700,2012-07-31 00:00:00.000
47354,16019,6E1C-48C6-89,4,800,1,600.2625,0.00,2401.050000,2012-07-31 00:00:00.000
47354,16021,6E1C-48C6-89,4,795,1,1308.9375,0.00,5235.750000,2012-07-31 00:00:00.000
47354,16022,6E1C-48C6-89,3,798,1,600.2625,0.00,1800.787500,2012-07-31 00:00:00.000
47354,16024,6E1C-48C6-89,4,835,1,324.4527,0.00,1297.810800,2012-07-31 00:00:00.000
47355,16038,6B7D-4E47-B5,6,811,1,24.2945,0.00,145.767000,2012-07-31 00:00:00.000
47355,16039,6B7D-4E47-B5,2,719,1,780.8182,0.00,1561.636400,2012-07-31 00:00:00.000
47355,16041,6B7D-4E47-B5,5,723,1,183.9382,0.00,919.691000,2012-07-31 00:00:00.000
47355,16042,6B7D-4E47-B5,8,798,1,600.2625,0.00,4802.100000,2012-07-31 00:00:00.000
47355,16043,6B7D-4E47-B5,4,801,1,600.2625,0.00,2401.050000,2012-07-31 00:00:00.000
47355,16044,6B7D-4E47-B5,9,738,1,183.9382,0.00,1655.443800,2012-07-31 00:00:00.000
47355,16046,6B7D-4E47-B5,1,839,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47355,16049,6B7D-4E47-B5,6,722,1,183.9382,0.00,1103.629200,2012-07-31 00:00:00.000
47355,16052,6B7D-4E47-B5,3,736,1,183.9382,0.00,551.814600,2012-07-31 00:00:00.000
47355,16054,6B7D-4E47-B5,6,793,1,1308.9375,0.00,7853.625000,2012-07-31 00:00:00.000
47355,16056,6B7D-4E47-B5,2,799,1,600.2625,0.00,1200.525000,2012-07-31 00:00:00.000
47355,16060,6B7D-4E47-B5,3,838,1,780.8182,0.00,2342.454600,2012-07-31 00:00:00.000
47355,16061,6B7D-4E47-B5,5,795,1,1308.9375,0.00,6544.687500,2012-07-31 00:00:00.000
47355,16062,6B7D-4E47-B5,3,833,1,324.4527,0.00,973.358100,2012-07-31 00:00:00.000
47355,16067,6B7D-4E47-B5,11,794,2,1265.3063,0.02,13640.001914,2012-07-31 00:00:00.000
47355,16071,6B7D-4E47-B5,8,797,1,600.2625,0.00,4802.100000,2012-07-31 00:00:00.000
47355,16072,6B7D-4E47-B5,6,813,1,65.6018,0.00,393.610800,2012-07-31 00:00:00.000
47355,16081,6B7D-4E47-B5,3,836,1,324.4527,0.00,973.358100,2012-07-31 00:00:00.000
47355,16082,6B7D-4E47-B5,4,718,1,780.8182,0.00,3123.272800,2012-07-31 00:00:00.000
47355,16085,6B7D-4E47-B5,4,822,1,324.4527,0.00,1297.810800,2012-07-31 00:00:00.000
47355,16092,6B7D-4E47-B5,2,835,1,324.4527,0.00,648.905400,2012-07-31 00:00:00.000
47355,16094,6B7D-4E47-B5,4,717,1,780.8182,0.00,3123.272800,2012-07-31 00:00:00.000
47357,16098,3E93-4357-9B,1,783,1,1229.4589,0.00,1229.458900,2012-07-31 00:00:00.000
47357,16101,3E93-4357-9B,3,781,1,1242.8518,0.00,3728.555400,2012-07-31 00:00:00.000
47357,16103,3E93-4357-9B,1,809,1,33.7745,0.00,33.774500,2012-07-31 00:00:00.000
47357,16104,3E93-4357-9B,1,780,1,1242.8518,0.00,1242.851800,2012-07-31 00:00:00.000
47358,16116,FDA9-4AD5-AC,2,838,1,780.8182,0.00,1561.636400,2012-07-31 00:00:00.000
47358,16117,FDA9-4AD5-AC,1,717,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47359,16120,8BC9-458A-82,2,747,1,736.1455,0.00,1472.291000,2012-07-31 00:00:00.000
47359,16122,8BC9-458A-82,3,748,1,744.2727,0.00,2232.818100,2012-07-31 00:00:00.000
47359,16125,8BC9-458A-82,2,743,1,736.1455,0.00,1472.291000,2012-07-31 00:00:00.000
47359,16128,8BC9-458A-82,2,781,1,1242.8518,0.00,2485.703600,2012-07-31 00:00:00.000
47359,16130,8BC9-458A-82,4,808,1,24.2945,0.00,97.178000,2012-07-31 00:00:00.000
47359,16132,8BC9-458A-82,5,784,1,1229.4589,0.00,6147.294500,2012-07-31 00:00:00.000
47359,16140,8BC9-458A-82,7,783,1,1229.4589,0.00,8606.212300,2012-07-31 00:00:00.000
47359,16143,8BC9-458A-82,3,780,1,1242.8518,0.00,3728.555400,2012-07-31 00:00:00.000
47359,16148,8BC9-458A-82,2,742,1,744.2727,0.00,1488.545400,2012-07-31 00:00:00.000
47359,16154,8BC9-458A-82,1,810,1,65.6018,0.00,65.601800,2012-07-31 00:00:00.000
47359,16161,8BC9-458A-82,6,809,1,33.7745,0.00,202.647000,2012-07-31 00:00:00.000
47359,16164,8BC9-458A-82,4,782,1,1229.4589,0.00,4917.835600,2012-07-31 00:00:00.000
47362,16177,41E3-4BA0-99,5,809,1,33.7745,0.00,168.872500,2012-07-31 00:00:00.000
47362,16178,41E3-4BA0-99,2,783,1,1229.4589,0.00,2458.917800,2012-07-31 00:00:00.000
47362,16179,41E3-4BA0-99,3,779,1,1242.8518,0.00,3728.555400,2012-07-31 00:00:00.000
47362,16180,41E3-4BA0-99,2,781,1,1242.8518,0.00,2485.703600,2012-07-31 00:00:00.000
47362,16183,41E3-4BA0-99,4,780,1,1242.8518,0.00,4971.407200,2012-07-31 00:00:00.000
47362,16186,41E3-4BA0-99,1,782,1,1229.4589,0.00,1229.458900,2012-07-31 00:00:00.000
47364,16190,3411-4EF9-9A,1,738,1,183.9382,0.00,183.938200,2012-07-31 00:00:00.000
47365,16192,4535-457B-B0,3,742,1,744.2727,0.00,2232.818100,2012-07-31 00:00:00.000
47365,16193,4535-457B-B0,8,808,1,24.2945,0.00,194.356000,2012-07-31 00:00:00.000
47365,16194,4535-457B-B0,14,782,2,1188.477,0.02,16305.904440,2012-07-31 00:00:00.000
47365,16198,4535-457B-B0,3,747,1,736.1455,0.00,2208.436500,2012-07-31 00:00:00.000
47365,16204,4535-457B-B0,3,784,1,1229.4589,0.00,3688.376700,2012-07-31 00:00:00.000
47365,16205,4535-457B-B0,5,779,1,1242.8518,0.00,6214.259000,2012-07-31 00:00:00.000
47365,16209,4535-457B-B0,3,743,1,736.1455,0.00,2208.436500,2012-07-31 00:00:00.000
47365,16210,4535-457B-B0,3,810,1,65.6018,0.00,196.805400,2012-07-31 00:00:00.000
47365,16214,4535-457B-B0,7,780,1,1242.8518,0.00,8699.962600,2012-07-31 00:00:00.000
47365,16218,4535-457B-B0,6,809,1,33.7745,0.00,202.647000,2012-07-31 00:00:00.000
47365,16222,4535-457B-B0,2,748,1,744.2727,0.00,1488.545400,2012-07-31 00:00:00.000
47365,16233,4535-457B-B0,4,781,1,1242.8518,0.00,4971.407200,2012-07-31 00:00:00.000
47365,16236,4535-457B-B0,3,739,1,744.2727,0.00,2232.818100,2012-07-31 00:00:00.000
47365,16243,4535-457B-B0,7,783,1,1229.4589,0.00,8606.212300,2012-07-31 00:00:00.000
47366,16250,DD3E-4DAA-BA,2,811,1,24.2945,0.00,48.589000,2012-07-31 00:00:00.000
47366,16252,DD3E-4DAA-BA,6,796,1,1308.9375,0.00,7853.625000,2012-07-31 00:00:00.000
47366,16254,DD3E-4DAA-BA,2,822,1,324.4527,0.00,648.905400,2012-07-31 00:00:00.000
47366,16255,DD3E-4DAA-BA,5,800,1,600.2625,0.00,3001.312500,2012-07-31 00:00:00.000
47366,16261,DD3E-4DAA-BA,4,797,1,600.2625,0.00,2401.050000,2012-07-31 00:00:00.000
47366,16264,DD3E-4DAA-BA,4,794,1,1308.9375,0.00,5235.750000,2012-07-31 00:00:00.000
47366,16271,DD3E-4DAA-BA,3,793,1,1308.9375,0.00,3926.812500,2012-07-31 00:00:00.000
47366,16272,DD3E-4DAA-BA,4,836,1,324.4527,0.00,1297.810800,2012-07-31 00:00:00.000
47366,16274,DD3E-4DAA-BA,4,799,1,600.2625,0.00,2401.050000,2012-07-31 00:00:00.000
47366,16275,DD3E-4DAA-BA,6,835,1,324.4527,0.00,1946.716200,2012-07-31 00:00:00.000
47366,16279,DD3E-4DAA-BA,6,801,1,600.2625,0.00,3601.575000,2012-07-31 00:00:00.000
47366,16283,DD3E-4DAA-BA,3,798,1,600.2625,0.00,1800.787500,2012-07-31 00:00:00.000
47366,16284,DD3E-4DAA-BA,3,792,1,1308.9375,0.00,3926.812500,2012-07-31 00:00:00.000
47366,16287,DD3E-4DAA-BA,5,738,1,183.9382,0.00,919.691000,2012-07-31 00:00:00.000
47366,16291,DD3E-4DAA-BA,5,722,1,183.9382,0.00,919.691000,2012-07-31 00:00:00.000
47366,16296,DD3E-4DAA-BA,6,795,1,1308.9375,0.00,7853.625000,2012-07-31 00:00:00.000
47366,16301,DD3E-4DAA-BA,3,718,1,780.8182,0.00,2342.454600,2012-07-31 00:00:00.000
47366,16302,DD3E-4DAA-BA,3,717,1,780.8182,0.00,2342.454600,2012-07-31 00:00:00.000
47366,16307,DD3E-4DAA-BA,4,813,1,65.6018,0.00,262.407200,2012-07-31 00:00:00.000
47367,16310,7C51-451A-B4,1,717,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47367,16311,7C51-451A-B4,1,723,1,183.9382,0.00,183.938200,2012-07-31 00:00:00.000
47367,16314,7C51-451A-B4,5,799,1,600.2625,0.00,3001.312500,2012-07-31 00:00:00.000
47367,16316,7C51-451A-B4,1,838,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47367,16318,7C51-451A-B4,3,811,1,24.2945,0.00,72.883500,2012-07-31 00:00:00.000
47367,16319,7C51-451A-B4,6,794,1,1308.9375,0.00,7853.625000,2012-07-31 00:00:00.000
47367,16320,7C51-451A-B4,3,798,1,600.2625,0.00,1800.787500,2012-07-31 00:00:00.000
47367,16322,7C51-451A-B4,1,839,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47367,16323,7C51-451A-B4,2,736,1,183.9382,0.00,367.876400,2012-07-31 00:00:00.000
47368,16326,7A90-4975-A2,3,835,1,324.4527,0.00,973.358100,2012-07-31 00:00:00.000
47368,16343,7A90-4975-A2,4,738,1,183.9382,0.00,735.752800,2012-07-31 00:00:00.000
47369,16346,B6B6-442B-8B,4,719,1,780.8182,0.00,3123.272800,2012-07-31 00:00:00.000
47369,16347,B6B6-442B-8B,1,836,1,324.4527,0.00,324.452700,2012-07-31 00:00:00.000
47369,16348,B6B6-442B-8B,5,799,1,600.2625,0.00,3001.312500,2012-07-31 00:00:00.000
47369,16349,B6B6-442B-8B,3,717,1,780.8182,0.00,2342.454600,2012-07-31 00:00:00.000
47369,16351,B6B6-442B-8B,4,794,1,1308.9375,0.00,5235.750000,2012-07-31 00:00:00.000
47369,16352,B6B6-442B-8B,6,811,1,24.2945,0.00,145.767000,2012-07-31 00:00:00.000
47369,16355,B6B6-442B-8B,2,723,1,183.9382,0.00,367.876400,2012-07-31 00:00:00.000
47369,16363,B6B6-442B-8B,3,795,1,1308.9375,0.00,3926.812500,2012-07-31 00:00:00.000
47369,16365,B6B6-442B-8B,4,835,1,324.4527,0.00,1297.810800,2012-07-31 00:00:00.000
47369,16366,B6B6-442B-8B,1,839,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47369,16375,B6B6-442B-8B,7,801,1,600.2625,0.00,4201.837500,2012-07-31 00:00:00.000
47369,16376,B6B6-442B-8B,3,833,1,324.4527,0.00,973.358100,2012-07-31 00:00:00.000
47369,16384,B6B6-442B-8B,7,793,1,1308.9375,0.00,9162.562500,2012-07-31 00:00:00.000
47369,16392,B6B6-442B-8B,6,738,1,183.9382,0.00,1103.629200,2012-07-31 00:00:00.000
47369,16393,B6B6-442B-8B,10,797,1,600.2625,0.00,6002.625000,2012-07-31 00:00:00.000
47369,16394,B6B6-442B-8B,5,722,1,183.9382,0.00,919.691000,2012-07-31 00:00:00.000
47369,16396,B6B6-442B-8B,5,798,1,600.2625,0.00,3001.312500,2012-07-31 00:00:00.000
47369,16403,B6B6-442B-8B,3,822,1,324.4527,0.00,973.358100,2012-07-31 00:00:00.000
47369,16404,B6B6-442B-8B,5,718,1,780.8182,0.00,3904.091000,2012-07-31 00:00:00.000
47369,16407,B6B6-442B-8B,7,813,1,65.6018,0.00,459.212600,2012-07-31 00:00:00.000
47369,16410,B6B6-442B-8B,1,736,1,183.9382,0.00,183.938200,2012-07-31 00:00:00.000
47371,16413,90EB-41DE-A4,1,739,1,744.2727,0.00,744.272700,2012-07-31 00:00:00.000
47372,16414,70B5-428B-86,3,738,1,183.9382,0.00,551.814600,2012-07-31 00:00:00.000
47372,16417,70B5-428B-86,2,838,1,780.8182,0.00,1561.636400,2012-07-31 00:00:00.000
47372,16425,70B5-428B-86,1,835,1,324.4527,0.00,324.452700,2012-07-31 00:00:00.000
47372,16427,70B5-428B-86,2,717,1,780.8182,0.00,1561.636400,2012-07-31 00:00:00.000
47372,16431,70B5-428B-86,1,718,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47373,16432,93C8-4034-BB,1,722,1,183.9382,0.00,183.938200,2012-07-31 00:00:00.000
47373,16435,93C8-4034-BB,1,838,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47374,16437,C6BE-481A-A0,4,782,1,1229.4589,0.00,4917.835600,2012-07-31 00:00:00.000
47374,16447,C6BE-481A-A0,4,781,1,1242.8518,0.00,4971.407200,2012-07-31 00:00:00.000
47374,16448,C6BE-481A-A0,7,783,1,1229.4589,0.00,8606.212300,2012-07-31 00:00:00.000
47374,16453,C6BE-481A-A0,4,780,1,1242.8518,0.00,4971.407200,2012-07-31 00:00:00.000
47374,16455,C6BE-481A-A0,2,779,1,1242.8518,0.00,2485.703600,2012-07-31 00:00:00.000
47374,16456,C6BE-481A-A0,3,809,1,33.7745,0.00,101.323500,2012-07-31 00:00:00.000
47377,16461,FA63-499A-AB,1,833,1,324.4527,0.00,324.452700,2012-07-31 00:00:00.000
47377,16462,FA63-499A-AB,1,811,1,24.2945,0.00,24.294500,2012-07-31 00:00:00.000
47377,16467,FA63-499A-AB,5,797,1,600.2625,0.00,3001.312500,2012-07-31 00:00:00.000
47377,16469,FA63-499A-AB,2,719,1,780.8182,0.00,1561.636400,2012-07-31 00:00:00.000
47377,16471,FA63-499A-AB,4,738,1,183.9382,0.00,735.752800,2012-07-31 00:00:00.000
47377,16472,FA63-499A-AB,1,718,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47377,16474,FA63-499A-AB,2,736,1,183.9382,0.00,367.876400,2012-07-31 00:00:00.000
47377,16477,FA63-499A-AB,3,717,1,780.8182,0.00,2342.454600,2012-07-31 00:00:00.000
47377,16481,FA63-499A-AB,7,801,1,600.2625,0.00,4201.837500,2012-07-31 00:00:00.000
47377,16482,FA63-499A-AB,4,794,1,1308.9375,0.00,5235.750000,2012-07-31 00:00:00.000
47377,16483,FA63-499A-AB,1,722,1,183.9382,0.00,183.938200,2012-07-31 00:00:00.000
47377,16484,FA63-499A-AB,3,795,1,1308.9375,0.00,3926.812500,2012-07-31 00:00:00.000
47377,16487,FA63-499A-AB,2,813,1,65.6018,0.00,131.203600,2012-07-31 00:00:00.000
47377,16494,FA63-499A-AB,5,798,1,600.2625,0.00,3001.312500,2012-07-31 00:00:00.000
47377,16498,FA63-499A-AB,4,839,1,780.8182,0.00,3123.272800,2012-07-31 00:00:00.000
47377,16499,FA63-499A-AB,1,822,1,324.4527,0.00,324.452700,2012-07-31 00:00:00.000
47377,16500,FA63-499A-AB,1,838,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47378,16504,E766-4274-A7,1,784,1,1229.4589,0.00,1229.458900,2012-07-31 00:00:00.000
47378,16508,E766-4274-A7,2,783,1,1229.4589,0.00,2458.917800,2012-07-31 00:00:00.000
47378,16510,E766-4274-A7,2,743,1,736.1455,0.00,1472.291000,2012-07-31 00:00:00.000
47378,16512,E766-4274-A7,2,810,1,65.6018,0.00,131.203600,2012-07-31 00:00:00.000
47378,16524,E766-4274-A7,1,808,1,24.2945,0.00,24.294500,2012-07-31 00:00:00.000
47378,16526,E766-4274-A7,4,781,1,1242.8518,0.00,4971.407200,2012-07-31 00:00:00.000
47378,16527,E766-4274-A7,8,780,1,1242.8518,0.00,9942.814400,2012-07-31 00:00:00.000
47378,16530,E766-4274-A7,4,779,1,1242.8518,0.00,4971.407200,2012-07-31 00:00:00.000
47380,16537,EF71-4036-91,5,743,1,736.1455,0.00,3680.727500,2012-07-31 00:00:00.000
47380,16538,EF71-4036-91,1,809,1,33.7745,0.00,33.774500,2012-07-31 00:00:00.000
47380,16541,EF71-4036-91,4,748,1,744.2727,0.00,2977.090800,2012-07-31 00:00:00.000
47380,16549,EF71-4036-91,3,810,1,65.6018,0.00,196.805400,2012-07-31 00:00:00.000
47380,16552,EF71-4036-91,1,782,1,1229.4589,0.00,1229.458900,2012-07-31 00:00:00.000
47380,16553,EF71-4036-91,8,784,1,1229.4589,0.00,9835.671200,2012-07-31 00:00:00.000
47380,16557,EF71-4036-91,5,783,1,1229.4589,0.00,6147.294500,2012-07-31 00:00:00.000
47380,16564,EF71-4036-91,4,779,1,1242.8518,0.00,4971.407200,2012-07-31 00:00:00.000
47380,16570,EF71-4036-91,2,808,1,24.2945,0.00,48.589000,2012-07-31 00:00:00.000
47380,16571,EF71-4036-91,3,780,1,1242.8518,0.00,3728.555400,2012-07-31 00:00:00.000
47382,16575,9A4E-44E6-8A,1,813,1,65.6018,0.00,65.601800,2012-07-31 00:00:00.000
47383,16583,C260-48F6-A0,1,738,1,183.9382,0.00,183.938200,2012-07-31 00:00:00.000
47383,16589,C260-48F6-A0,4,835,1,324.4527,0.00,1297.810800,2012-07-31 00:00:00.000
47384,16591,8780-4D54-85,2,795,1,1308.9375,0.00,2617.875000,2012-07-31 00:00:00.000
47384,16593,8780-4D54-85,5,813,1,65.6018,0.00,328.009000,2012-07-31 00:00:00.000
47384,16594,8780-4D54-85,3,798,1,600.2625,0.00,1800.787500,2012-07-31 00:00:00.000
47384,16598,8780-4D54-85,1,836,1,324.4527,0.00,324.452700,2012-07-31 00:00:00.000
47384,16600,8780-4D54-85,1,793,1,1308.9375,0.00,1308.937500,2012-07-31 00:00:00.000
47384,16601,8780-4D54-85,3,738,1,183.9382,0.00,551.814600,2012-07-31 00:00:00.000
47384,16604,8780-4D54-85,3,722,1,183.9382,0.00,551.814600,2012-07-31 00:00:00.000
47384,16606,8780-4D54-85,3,800,1,600.2625,0.00,1800.787500,2012-07-31 00:00:00.000
47384,16611,8780-4D54-85,5,822,1,324.4527,0.00,1622.263500,2012-07-31 00:00:00.000
47384,16613,8780-4D54-85,1,794,1,1308.9375,0.00,1308.937500,2012-07-31 00:00:00.000
47384,16614,8780-4D54-85,2,792,1,1308.9375,0.00,2617.875000,2012-07-31 00:00:00.000
47384,16622,8780-4D54-85,3,835,1,324.4527,0.00,973.358100,2012-07-31 00:00:00.000
47384,16627,8780-4D54-85,1,797,1,600.2625,0.00,600.262500,2012-07-31 00:00:00.000
47384,16629,8780-4D54-85,1,801,1,600.2625,0.00,600.262500,2012-07-31 00:00:00.000
47384,16632,8780-4D54-85,3,799,1,600.2625,0.00,1800.787500,2012-07-31 00:00:00.000
47385,16639,0FBF-482E-BB,1,811,1,24.2945,0.00,24.294500,2012-07-31 00:00:00.000
47385,16640,0FBF-482E-BB,2,718,1,780.8182,0.00,1561.636400,2012-07-31 00:00:00.000
47385,16641,0FBF-482E-BB,1,717,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47385,16642,0FBF-482E-BB,1,838,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47386,16644,53D3-4CF9-BD,1,718,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47386,16647,53D3-4CF9-BD,1,717,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47386,16648,53D3-4CF9-BD,1,838,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47386,16649,53D3-4CF9-BD,4,811,1,24.2945,0.00,97.178000,2012-07-31 00:00:00.000
47387,16652,4FFC-4663-AC,5,780,1,1242.8518,0.00,6214.259000,2012-07-31 00:00:00.000
47387,16653,4FFC-4663-AC,2,783,1,1229.4589,0.00,2458.917800,2012-07-31 00:00:00.000
47387,16655,4FFC-4663-AC,1,784,1,1229.4589,0.00,1229.458900,2012-07-31 00:00:00.000
47387,16660,4FFC-4663-AC,1,739,1,744.2727,0.00,744.272700,2012-07-31 00:00:00.000
47387,16664,4FFC-4663-AC,6,781,1,1242.8518,0.00,7457.110800,2012-07-31 00:00:00.000
47387,16665,4FFC-4663-AC,4,742,1,744.2727,0.00,2977.090800,2012-07-31 00:00:00.000
47387,16667,4FFC-4663-AC,4,809,1,33.7745,0.00,135.098000,2012-07-31 00:00:00.000
47387,16670,4FFC-4663-AC,4,808,1,24.2945,0.00,97.178000,2012-07-31 00:00:00.000
47387,16671,4FFC-4663-AC,2,748,1,744.2727,0.00,1488.545400,2012-07-31 00:00:00.000
47387,16675,4FFC-4663-AC,2,747,1,736.1455,0.00,1472.291000,2012-07-31 00:00:00.000
47387,16679,4FFC-4663-AC,3,782,1,1229.4589,0.00,3688.376700,2012-07-31 00:00:00.000
47387,16681,4FFC-4663-AC,2,743,1,736.1455,0.00,1472.291000,2012-07-31 00:00:00.000
47389,16684,8E92-407C-AF,3,838,1,780.8182,0.00,2342.454600,2012-07-31 00:00:00.000
47389,16685,8E92-407C-AF,2,717,1,780.8182,0.00,1561.636400,2012-07-31 00:00:00.000
47389,16686,8E92-407C-AF,1,811,1,24.2945,0.00,24.294500,2012-07-31 00:00:00.000
47390,16687,BBA4-4278-BB,1,839,1,780.8182,0.00,780.818200,2012-07-31 00:00:00.000
47391,16689,8A04-4F3F-97,1,836,1,324.4527,0.00,324.452700,2012-07-31 00:00:00.000
47391,16692,8A04-4F3F-97,5,794,1,1308.9375,0.00,6544.687500,2012-07-31 00:00:00.000
47391,16694,8A04-4F3F-97,5,795,1,1308.9375,0.00,6544.687500,2012-07-31 00:00:00.000
47391,16695,8A04-4F3F-97,5,798,1,600.2625,0.00,3001.312500,2012-07-31 00:00:00.000
47391,16697,8A04-4F3F-97,3,718,1,780.8182,0.00,2342.454600,2012-07-31 00:00:00.000
47391,16698,8A04-4F3F-97,3,738,1,183.9382,0.00,551.814600,2012-07-31 00:00:00.000
47391,16699,8A04-4F3F-97,3,833,1,324.4527,0.00,973.358100,2012-07-31 00:00:00.000
47391,16700,8A04-4F3F-97,1,799,1,600.2625,0.00,600.262500,2012-07-31 00:00:00.000
47391,16702,8A04-4F3F-97,2,736,1,183.9382,0.00,367.876400,2012-07-31 00:00:00.000
